"","model","method","parm_names","parm_values","eps","ss"
"254","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.211,35.9446226880029,200
"255","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",882.849804979897,35.9446226880029,200
"256","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",185.369723458927,35.9446226880029,200
"257","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.459437799974982,23.8039037287485,25
"258","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.58657214981445,23.8039037287485,25
"259","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,23.8039037287485,25
"260","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.6318,23.8039037287485,25
"261","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.561077232474394,23.8039037287485,25
"262","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.4646,23.8039037287485,25
"263","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",452.758852114711,23.8039037287485,25
"264","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",204.307636365542,23.8039037287485,25
"265","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.520008315924681,23.8039037287485,25
"266","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.4983263625149,23.8039037287485,25
"267","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,23.8039037287485,25
"268","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.5902,23.8039037287485,25
"269","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.56910931885017,23.8039037287485,25
"270","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.5183,23.8039037287485,25
"271","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",408.013282608788,23.8039037287485,25
"272","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",209.353359780281,23.8039037287485,25
"273","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.33056771030278,32.7436157707671,50
"274","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.90858127034973,32.7436157707671,50
"275","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,32.7436157707671,50
"276","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7235,32.7436157707671,50
"277","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.54187923848368,32.7436157707671,50
"278","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3295,32.7436157707671,50
"279","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",610.644521587073,32.7436157707671,50
"280","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",193.674592614815,32.7436157707671,50
"281","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.396506012875898,32.7436157707671,50
"282","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.76740790901135,32.7436157707671,50
"283","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,32.7436157707671,50
"284","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.676,32.7436157707671,50
"285","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.568124413235257,32.7436157707671,50
"286","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.4007,32.7436157707671,50
"287","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",530.22186377798,32.7436157707671,50
"288","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",204.253507639495,32.7436157707671,50
"289","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.340246627117324,37.6810120373903,100
"290","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.86807441828964,37.6810120373903,100
"291","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,37.6810120373903,100
"292","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7026,37.6810120373903,100
"293","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.568380164825389,37.6810120373903,100
"294","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.331,37.6810120373903,100
"295","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",569.695387360174,37.6810120373903,100
"296","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",204.476602888987,37.6810120373903,100
"297","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.276043505229347,37.6810120373903,100
"298","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.98765536310668,37.6810120373903,100
"299","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,37.6810120373903,100
"300","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7623,37.6810120373903,100
"301","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.493479934471142,37.6810120373903,100
"302","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.277,37.6810120373903,100
"303","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",662.879351972633,37.6810120373903,100
"304","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",178.370952695518,37.6810120373903,100
"305","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.311176723714623,37.9380467505699,200
"306","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.95618364824457,37.9380467505699,200
"307","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,37.9380467505699,200
"308","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7368,37.9380467505699,200
"309","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.573034357881424,37.9380467505699,200
"310","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3064,37.9380467505699,200
"311","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",636.761562863396,37.9380467505699,200
"312","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",206.73277121111,37.9380467505699,200
"313","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.319849579380479,37.9380467505699,200
"314","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.86957841708116,37.9380467505699,200
"315","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,37.9380467505699,200
"316","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7191,37.9380467505699,200
"317","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.523069485531086,37.9380467505699,200
"318","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.311,37.9380467505699,200
"319","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",588.558710409424,37.9380467505699,200
"320","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",187.158251183388,37.9380467505699,200
"321","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.260483967403565,39.6516338522074,25
"322","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.18214302551562,39.6516338522074,25
"323","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,39.6516338522074,25
"324","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7703,39.6516338522074,25
"325","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.549197824532709,39.6516338522074,25
"326","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2629,39.6516338522074,25
"327","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",804.545106076812,39.6516338522074,25
"328","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",201.354608148185,39.6516338522074,25
"329","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.260159265039486,39.6516338522074,25
"330","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.1196595967502,39.6516338522074,25
"331","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,39.6516338522074,25
"332","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7648,39.6516338522074,25
"333","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.529681715832672,39.6516338522074,25
"334","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2604,39.6516338522074,25
"335","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",743.541720502686,39.6516338522074,25
"336","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",195.193125429353,39.6516338522074,25
"337","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.2281757420601,37.2623712343137,50
"338","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.31646956470372,37.2623712343137,50
"339","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,37.2623712343137,50
"340","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.8001,37.2623712343137,50
"341","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.555003027586695,37.2623712343137,50
"342","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2344,37.2623712343137,50
"343","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",913.965178183651,37.2623712343137,50
"344","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",209.346596485183,37.2623712343137,50
"345","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.222877255128401,37.2623712343137,50
"346","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.26738081765652,37.2623712343137,50
"347","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,37.2623712343137,50
"348","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7993,37.2623712343137,50
"349","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.533842768702041,37.2623712343137,50
"350","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2333,37.2623712343137,50
"351","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",864.388923616931,37.2623712343137,50
"352","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",198.107695451058,37.2623712343137,50
"353","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.288688414349475,36.6476131037695,100
"354","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.06683933404052,36.6476131037695,100
"355","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,36.6476131037695,100
"356","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7449,36.6476131037695,100
"357","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.552180192336387,36.6476131037695,100
"358","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2948,36.6476131037695,100
"359","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",720.682771254349,36.6476131037695,100
"360","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",202.541543032942,36.6476131037695,100
"361","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.270756543531514,36.6476131037695,100
"362","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.18671747759757,36.6476131037695,100
"363","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,36.6476131037695,100
"364","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7624,36.6476131037695,100
"365","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.606368126462477,36.6476131037695,100
"366","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2668,36.6476131037695,100
"367","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",803.09771628258,36.6476131037695,100
"368","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",219.893032385228,36.6476131037695,100
"369","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.300721002431213,36.476327569922,200
"370","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.02284489362059,36.476327569922,200
"371","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,36.476327569922,200
"372","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7423,36.476327569922,200
"373","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.546468876176227,36.476327569922,200
"374","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2912,36.476327569922,200
"375","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",702.310751444538,36.476327569922,200
"376","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",199.251380204908,36.476327569922,200
"377","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.323750050322261,36.476327569922,200
"378","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.90221891393828,36.476327569922,200
"379","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,36.476327569922,200
"380","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7263,36.476327569922,200
"381","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.520794485267931,36.476327569922,200
"382","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3244,36.476327569922,200
"383","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",597.92558275664,36.476327569922,200
"384","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",192.612232332508,36.476327569922,200
"385","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.231650367352374,25.9872446893927,25
"386","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.2899308686977,25.9872446893927,25
"387","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,25.9872446893927,25
"388","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7963,25.9872446893927,25
"389","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.545323014118427,25.9872446893927,25
"390","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2284,25.9872446893927,25
"391","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",885.16455077543,25.9872446893927,25
"392","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",199.325118955986,25.9872446893927,25
"393","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.200136241319596,25.9872446893927,25
"394","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.4358881830403,25.9872446893927,25
"395","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,25.9872446893927,25
"396","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.8161,25.9872446893927,25
"397","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.545721577472384,25.9872446893927,25
"398","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.194,25.9872446893927,25
"399","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",1036.81034455291,25.9872446893927,25
"400","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",203.217920896377,25.9872446893927,25
"401","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.217272627284269,30.8243653221091,50
"402","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.34887635455578,30.8243653221091,50
"403","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,30.8243653221091,50
"404","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.8144,30.8243653221091,50
"405","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.517238043862241,30.8243653221091,50
"406","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2066,30.8243653221091,50
"407","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",911.491628746149,30.8243653221091,50
"408","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",187.793145277965,30.8243653221091,50
"409","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.209146676062438,30.8243653221091,50
"410","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.50643725459761,30.8243653221091,50
"411","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,30.8243653221091,50
"412","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.8163,30.8243653221091,50
"413","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.583626934324416,30.8243653221091,50
"414","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.209,30.8243653221091,50
"415","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",1096.51189894359,30.8243653221091,50
"416","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",213.627193524452,30.8243653221091,50
"417","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.252341322353614,38.7019800992013,100
"418","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.21438658774813,38.7019800992013,100
"419","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,38.7019800992013,100
"420","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7782,38.7019800992013,100
"421","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.554595049582488,38.7019800992013,100
"422","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2517,38.7019800992013,100
"423","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",797.374683839935,38.7019800992013,100
"424","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",203.727596004463,38.7019800992013,100
"425","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.298938071244843,38.7019800992013,100
"426","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.09195087116464,38.7019800992013,100
"427","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,38.7019800992013,100
"428","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.746,38.7019800992013,100
"429","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.578979745666006,38.7019800992013,100
"430","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3084,38.7019800992013,100
"431","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",736.872498872071,38.7019800992013,100
"432","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",213.688680512092,38.7019800992013,100
"433","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.276162830095536,39.2773282602213,200
"434","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.1213284712449,39.2773282602213,200
"435","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,39.2773282602213,200
"436","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7591,39.2773282602213,200
"437","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.549213632012144,39.2773282602213,200
"438","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2684,39.2773282602213,200
"439","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",753.598523586657,39.2773282602213,200
"440","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",200.556059035869,39.2773282602213,200
"441","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.271964554234833,39.2773282602213,200
"442","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.10467912425358,39.2773282602213,200
"443","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,39.2773282602213,200
"444","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7542,39.2773282602213,200
"445","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.570326373111177,39.2773282602213,200
"446","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2738,39.2773282602213,200
"447","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",729.557599741061,39.2773282602213,200
"448","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",212.0070782888,39.2773282602213,200
"449","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.332755263513255,27.2891598652544,25
"450","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.92754898150986,27.2891598652544,25
"451","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,27.2891598652544,25
"452","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.708,27.2891598652544,25
